,index,id,amount_tsh,date_recorded,funder,gps_height,installer,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,latitude,longitude
570,19042,1943,0.0,2011-07-18,Government Of Tanzania,0,DWE,Bus Stand,0,Lake Victoria,Shilabera,Mwanza,19,6,Geita,Kalangalala,0,True,GeoData Consultants Ltd,VWC,Shilsbela,True,0,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,-2.3260779,31.858254294902203
571,19066,10624,0.0,2013-02-22,Wvt,0,WVT,Muungano,0,Lake Victoria,Nyang'Ogo,Shinyanga,17,1,Bariadi,Bumera,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
572,19070,2341,0.0,2011-07-18,Wsdp,0,DWE,Kilimanjaro,0,Lake Victoria,Senani,Shinyanga,17,1,Bariadi,Chinamili,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
573,19080,5417,0.0,2011-07-18,Lwi,0,LWI,Majimoto,0,Lake Victoria,Nyaumata,Shinyanga,17,1,Bariadi,Chinamili,0,False,GeoData Consultants Ltd,WUG,,False,0,afridev,afridev,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
574,19085,59460,0.0,2013-02-15,Dwsp,0,DWE,Umoja,0,Lake Victoria,Madukani,Shinyanga,17,1,Bariadi,Somanda,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
575,19124,44546,0.0,2011-08-04,Hesawa,0,DWE,Center,0,Lake Victoria,Busolwa,Mwanza,19,6,Geita,Busolwa,0,True,GeoData Consultants Ltd,VWC,Borehole,True,0,afridev,afridev,handpump,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,hand pump,hand pump,-2.3260779,31.858254294902203
576,19173,67197,0.0,2011-07-24,Wvt,0,WVT,Maendeleo,0,Lake Victoria,Bushibamatu,Shinyanga,17,1,Bariadi,Chinamili,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
577,19208,48354,0.0,2013-02-06,Rwssp,0,DWE,Mapambano,0,Lake Victoria,Bukwaya,Shinyanga,17,1,Bariadi,Bumera,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
578,19229,65343,0.0,2011-07-17,Plan International,0,Plan Internationa,Bombani,0,Lake Victoria,Kakonda,Mwanza,19,6,Geita,Ihanamilo,0,True,GeoData Consultants Ltd,VWC,,True,0,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,-2.3260779,31.858254294902203
579,19253,50277,0.0,2013-02-27,Nrwssp,0,DWE,Kikundi Cha Maendeleo,0,Lake Victoria,Bubale B,Shinyanga,17,1,Bariadi,Nkololo,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
580,19264,64203,0.0,2011-08-23,Aic,0,AIC,Zahanati,0,Lake Victoria,Nyasembe,Mwanza,19,6,Geita,Nyakagomba,0,True,GeoData Consultants Ltd,VWC,Nyasembe,True,0,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,hand dtw,borehole,groundwater,other,other,-2.3260779,31.858254294902203
581,19266,18350,0.0,2013-01-31,Rwssp,0,DWE,Muungano,0,Lake Victoria,Nyaumata,Shinyanga,17,1,Bariadi,Chinamili,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,salty abandoned,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
582,19295,66250,0.0,2013-02-10,Dwsp,0,DWE,Umoja,0,Lake Victoria,Miswaki,Shinyanga,17,1,Bariadi,Gamboshi,0,,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
583,19299,8322,0.0,2012-11-06,Government Of Tanzania,0,RWE,Ofisini,0,Lake Victoria,Igalukilo,Mwanza,19,2,Magu,Igalukilo,0,True,GeoData Consultants Ltd,VWC,Kalemela Water Supply,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,lake,river/lake,surface,communal standpipe multiple,communal standpipe,-17.8092173,-63.3387606
584,19300,50591,0.0,2013-01-23,Dwsp,0,DWE,Mushagi Bazenganwa,0,Lake Victoria,Gisesa,Shinyanga,17,1,Bariadi,Dutwa,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
585,19319,65012,0.0,2012-10-25,Unicef,0,DWE,none,0,Lake Victoria,Mwabasabi,Mwanza,19,2,Magu,Shigala,0,True,GeoData Consultants Ltd,,,True,0,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-17.8092173,-63.3387606
586,19331,14755,0.0,2012-10-25,World Bank,0,DWE,Kwaelias,0,Lake Victoria,Lwangwe,Mwanza,19,2,Magu,Shigala,0,True,GeoData Consultants Ltd,,,True,0,india mark ii,india mark ii,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-17.8092173,-63.3387606
587,19334,35669,0.0,2012-11-06,Hesawa,0,DWE,Kitongoji,0,Lake Victoria,Bulingwa,Mwanza,19,2,Magu,Igalukilo,0,True,GeoData Consultants Ltd,,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-17.8092173,-63.3387606
588,19388,34388,0.0,2011-07-28,Hesawa,0,DWE,Bombani,0,Lake Victoria,Mwabasabi,Mwanza,19,6,Geita,Kasamwa,0,True,GeoData Consultants Ltd,VWC,,True,0,swn 80,swn 80,handpump,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,-2.3260779,31.858254294902203
589,19404,25283,0.0,2013-01-22,Dwsp,0,DWE,Mbugani,0,Lake Victoria,Kilabela,Shinyanga,17,1,Bariadi,Mbita,0,,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
590,19405,22469,0.0,2013-01-26,Dwsp,0,DWE,Manawa,0,Lake Victoria,Kidalimanda A,Shinyanga,17,1,Bariadi,Nkoma,0,,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
591,19444,51054,0.0,2011-07-17,Plan International,0,Plan Internationa,Petro,0,Lake Victoria,Ishilabela,Mwanza,19,6,Geita,Ihanamilo,0,True,GeoData Consultants Ltd,VWC,Borehole,True,0,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,-2.3260779,31.858254294902203
592,19459,18539,0.0,2013-02-04,Dwsp,0,DWE,Sungura,0,Lake Victoria,Mwashuli,Shinyanga,17,1,Bariadi,Lugulu,0,False,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
593,19538,30736,0.0,2011-08-17,Ridep,0,RIDEP,Mawazo,0,Lake Tanganyika,Katobolwa,Mwanza,19,6,Geita,Nyakamwaga,0,True,GeoData Consultants Ltd,VWC,Borehole,True,0,other,other,other,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,other,other,-2.3260779,31.858254294902203
594,19550,41925,0.0,2013-02-02,Holland,0,HOLLAND,Jamii,0,Lake Victoria,Jabutwa,Shinyanga,17,1,Bariadi,Sakwe,0,,GeoData Consultants Ltd,VWC,,False,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
595,19560,6886,0.0,2013-01-22,World Vision,0,World Vision,Ukibuki,0,Lake Victoria,Mwagimagi Chini,Shinyanga,17,1,Bariadi,Kinang'weli,0,,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
596,19617,58261,0.0,2011-07-19,Plan International,0,Plan Internationa,Bombani,0,Lake Victoria,Buchundwankende,Mwanza,19,6,Geita,Kalangalala,0,True,GeoData Consultants Ltd,VWC,Borehole,True,0,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,-2.3260779,31.858254294902203
597,19670,30012,0.0,2011-07-28,Government Of Tanzania,0,Government,Zahanati,0,Lake Victoria,Nyampa A,Mwanza,19,6,Geita,Kasamwa,0,True,GeoData Consultants Ltd,VWC,Kasamwa,True,0,ksb,submersible,submersible,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,dam,dam,surface,communal standpipe multiple,communal standpipe,-2.3260779,31.858254294902203
598,19733,32781,0.0,2011-07-19,Government Of Tanzania,0,Government,Mulangila,0,Lake Victoria,14Kambalage,Mwanza,19,6,Geita,Kalangalala,0,True,GeoData Consultants Ltd,VWC,14 Kambarage,True,0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,-2.3260779,31.858254294902203
599,19803,43789,0.0,2013-01-18,Sdg,0,DWE,Imatadiaba,0,Lake Victoria,Bushigwamala,Shinyanga,17,1,Bariadi,Sapiwi,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
600,19854,5131,0.0,2012-12-23,Tasaf,0,DWE,Kwakamata,0,Lake Victoria,Ipiriro,Mwanza,19,2,Magu,Malili,0,True,GeoData Consultants Ltd,VWC,Ngasamo Water Supply,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,lake,river/lake,surface,communal standpipe multiple,communal standpipe,-17.8092173,-63.3387606
601,19869,60325,0.0,2012-10-21,Dasip,0,DASIP,Umoja,0,Lake Victoria,Guya,Shinyanga,17,1,Bariadi,Mwadobana,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
602,19920,49212,0.0,2011-07-24,Hesawa,0,Hesawa,Emmanuel,0,Lake Victoria,Mwabalogi,Mwanza,19,6,Geita,Kamhanga,0,True,GeoData Consultants Ltd,VWC,Borehole,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,-2.3260779,31.858254294902203
603,19944,5007,0.0,2012-10-23,Rwssp,0,DWE,Magutano,0,Lake Victoria,Mkuyuni,Shinyanga,17,1,Bariadi,Mwadobana,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,salty abandoned,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
604,19958,31879,0.0,2013-01-26,Dwsp,0,DWE,Sanjo,0,Lake Victoria,Bunamhala A,Shinyanga,17,1,Bariadi,Lugulu,0,,GeoData Consultants Ltd,WUG,,False,0,other,other,other,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,-2.6726957000000002,34.435503984842775
605,19987,24447,0.0,2012-11-04,Ridep,0,DWE,none,0,Lake Victoria,Mpakani,Mwanza,19,2,Magu,Mkula,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,-17.8092173,-63.3387606
606,20004,1318,0.0,2013-02-05,Rwssp,0,DWE,Mwanunara,0,Lake Victoria,Mwamashunura,Shinyanga,17,1,Bariadi,Chinamili,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
607,20016,13015,0.0,2011-07-27,Government Of Tanzania,0,DWE,Ofisini,0,Lake Victoria,Ujamaa,Mwanza,19,6,Geita,Kasamwa,0,True,GeoData Consultants Ltd,VWC,Kanyara,True,0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,-2.3260779,31.858254294902203
608,20052,54372,0.0,2011-08-09,Hesawa,0,DWE,Miembeni,0,Lake Tanganyika,Bulolwa,Mwanza,19,6,Geita,Kharumwa,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,unknown,unknown,unknown,unknown,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,-2.3260779,31.858254294902203
609,20068,59054,0.0,2012-11-04,Government Of Tanzania,0,RWE,Kwamayanzi,0,Lake Victoria,Njiapanda,Mwanza,19,2,Magu,Mkula,0,True,GeoData Consultants Ltd,VWC,Kalemela Water Supply,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,lake,river/lake,surface,communal standpipe multiple,communal standpipe,-17.8092173,-63.3387606
610,20118,47025,0.0,2012-10-21,Dasip,0,DASIP,Kazimoto,0,Lake Victoria,Mwashipalu,Shinyanga,17,1,Bariadi,Mwadobana,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
611,20192,24278,0.0,2011-08-11,Hesawa,0,DWE,Mwingiro,0,Lake Tanganyika,Nduha,Mwanza,19,6,Geita,Mwingiro,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,-2.3260779,31.858254294902203
612,20237,35811,0.0,2012-10-21,Dwssp,0,DWE,Gurumbaka,0,Lake Victoria,Gurumbaka,Shinyanga,17,1,Bariadi,Mwadobana,0,False,GeoData Consultants Ltd,Parastatal,,False,0,swn 80,swn 80,handpump,parastatal,parastatal,never pay,never pay,salty abandoned,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
613,20266,26008,0.0,2013-02-05,Rwssp,0,DWE,Bondeni,0,Lake Victoria,Mwachonza,Shinyanga,17,1,Bariadi,Bumera,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
614,20300,43176,0.0,2011-08-02,Hesawa,0,Hesawa,Bombani,0,Lake Victoria,Idudumula,Mwanza,19,6,Geita,Nyang'hwale,0,True,GeoData Consultants Ltd,VWC,,True,0,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.3260779,31.858254294902203
615,20314,4829,0.0,2011-08-07,Government Of Tanzania,0,Government,Zahanati,0,Lake Victoria,K/Center,Mwanza,19,6,Geita,Kakora,0,True,GeoData Consultants Ltd,VWC,Nyamtukuza,True,0,ksb,submersible,submersible,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,lake,river/lake,surface,communal standpipe multiple,communal standpipe,-2.3260779,31.858254294902203
616,20360,10318,0.0,2011-08-05,Hesawa,0,DWE,Mbugani,0,Lake Victoria,Ngelela,Mwanza,19,6,Geita,Nyang'hwale,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,other,other,-2.3260779,31.858254294902203
617,20438,40517,0.0,2011-08-02,Hesawa,0,Hesawa,Nyanza,0,Lake Victoria,Mjini,Mwanza,19,6,Geita,Nyang'hwale,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,other,other,-2.3260779,31.858254294902203
618,20600,32557,0.0,2012-11-04,Norway Aid,0,DWE,none,0,Lake Victoria,Mbugani,Mwanza,19,2,Magu,Mkula,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,-17.8092173,-63.3387606
619,20624,27099,0.0,2011-08-25,Hesawa,0,Hesawa,Kalela,0,Lake Victoria,Kabugozo,Mwanza,19,6,Geita,Chigunga,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,hand pump,hand pump,-2.3260779,31.858254294902203
620,20631,50423,0.0,2012-10-24,Government Of Tanzania,0,Government,Kwa Edward,0,Lake Victoria,Nyasho B,Mwanza,19,2,Magu,Mwananyili,0,True,GeoData Consultants Ltd,VWC,Nyasho mlimani,True,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,-17.8092173,-63.3387606
621,20635,57567,0.0,2012-10-21,Dwsp,0,DWE,Upendo,0,Lake Victoria,Mwamatiga,Shinyanga,17,1,Bariadi,Ikungulyabashashi,0,,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
622,20711,13132,0.0,2013-01-19,Rwssp,0,DWE,Mwamanala,0,Lake Victoria,Madukani,Shinyanga,17,1,Bariadi,Sapiwi,0,True,GeoData Consultants Ltd,WUG,,False,0,swn 80,swn 80,handpump,wug,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
623,20728,47620,0.0,2013-02-20,Dwssp,0,DWE,Chalubeho,0,Lake Victoria,Bumala,Shinyanga,17,1,Bariadi,Bumera,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,salty abandoned,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
624,20863,48010,0.0,2013-02-22,Holland,0,HOLLAND,Gasadi,0,Lake Victoria,Laini B,Shinyanga,17,1,Bariadi,Chinamili,0,False,GeoData Consultants Ltd,Parastatal,,False,0,swn 80,swn 80,handpump,parastatal,parastatal,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
625,20889,45762,0.0,2013-02-04,Dwsp,0,DWE,Imalamakoye,0,Lake Victoria,Halaja,Shinyanga,17,1,Bariadi,Lugulu,0,False,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
626,20922,62069,0.0,2013-01-31,Lwi,0,LWI,Nyanza,0,Lake Victoria,Nyaumata,Shinyanga,17,1,Bariadi,Chinamili,0,True,GeoData Consultants Ltd,WUG,,False,0,afridev,afridev,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
627,20931,18831,0.0,2013-01-19,Rwssp,0,DWE,Muungano,0,Lake Victoria,Mwabasabi B,Shinyanga,17,1,Bariadi,Sapiwi,0,True,GeoData Consultants Ltd,WUG,,False,0,walimi,other handpump,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
628,21034,28885,0.0,2012-11-06,Hesawa,0,DWE,Kwabukwimba,0,Lake Victoria,Ilula,Mwanza,19,2,Magu,Igalukilo,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,-17.8092173,-63.3387606
